dataset,id,chain,addr,contractname,fp_sol,fp_sol2,fp_bytecode,fp_runtime,property,SWC,DASP
SBcurated,mapping_write,,,Map,8a1501406f513b286cfc43cf490f69a3,4b183a17a37b2cb4c8cab41ad98e987d,,,"['SWC-124', 'access_control-124']",[124],[2]
SBcurated,open_address_lottery,main,0x741f1923974464efd0aa70e77800ba5d9ed18902,OpenAddressLottery,286b79c7751e24ec56dc3e017b752c2d,65a7a297912d49dd88069644494448fe,5ad50e18f50ce2895c4311743e5cd3c1,3edaa517ac2d6c8912dc4a39bf205d4e,['other-109'],[109],[10]
SBcurated,overflow_simple_add,,,Overflow_Add,96a6fe70d4e0d386d6582b2c3a5661c1,9b99695f86a38d9de0ca08c13e909ce7,,,['arithmetic'],[101],[3]
SBcurated,overflow_single_tx,,,IntegerOverflowSingleTransaction,5fe1361f2c3f5f849d45a42ce014f7e9,f07c1785b3506090e4d30e5aee0d51ce,,,['arithmetic'],[101],[3]
SBcurated,phishable,,,Phishable,4610c460c14ad66ac1653b298e4a0743,068c645a9cedad2bb7bbba5bbe019090,,,['access_control-115'],[115],[2]
SBcurated,proxy,,,Proxy,54a416b397e2725d7b7982b42b4d930a,fdaeb0826735174738894fb6247c2966,,,"['SWC-112', 'access_control-112']",[112],[2]
SBcurated,random_number_generator,sepolia,0x4c0d948d293d3a57391ccb42a2ff9744998aa215,RandomNumberGenerator,9b4b9b305781c6a366abf3ffe6e27579,73474d8f287dc2af97b2a42ccd54c82b,,,"['SWC-120', 'bad_randomness']",[120],[6]
SBcurated,reentrance,ropsten,0xc320e373b369b58e716c1925780d36f703030f3d,Reentrance,a3f97f3aaea62737f61587af1aad2b48,80e92d802badc2dec885f0920d1a4062,,,['reentrancy'],[107],[1]
SBcurated,reentrancy_bonus,,,Reentrancy_bonus,8b1752b1064dcb4a59159062e5eeff0e,95614f52fecea5964fddb1329eff3c90,,,['reentrancy'],[107],[1]
SBcurated,reentrancy_cross_function,,,Reentrancy_cross_function,61100e940002287986287c56b94e1c1c,419493addb9569412ce865f60f2abaf5,,,['reentrancy'],[107],[1]
SBcurated,reentrancy_dao,,,ReentrancyDAO,5779579f9ba8cd1df1d151db09b2ace5,0b273a862c4c9e20b994b42cc1281fa3,,,['reentrancy'],[107],[1]
SBcurated,reentrancy_insecure,,,Reentrancy_insecure,d922377a9adfe9ca30840b8eed466179,ab5886c9f5be9fec1f8e617f1b380fb7,,,['reentrancy'],[107],[1]
SBcurated,roulette,,,Roulette,a908ce1a9fd14f49aac2d54a9eea0aca,32a1d47f0242a5d213e3ee4a5950cb87,,,['time_manipulation'],[116],[8]
SBcurated,send_loop,,,Refunder,f2c3552764ea97a8f99a60c7fec7afb3,f216e7e6be92ac8dca758d8d7edfd917,,,"['SWC-113', 'denial_of_service-113']",[113],[5]
SBcurated,short_address_example,ropsten,0x58058b28e7a9c49253146b1bec94cc6e733e3ca4,MyToken,1eab29a5b44cb226c06cff3ad49782aa,bf3f61b726c1000672e95474c27744e3,,,['short_addresses'],[995],[9]
SBcurated,simple_dao,,,SimpleDAO,5bedf6bbf39fbf476429737541632f60,20e3275563186ac18063723b0e99f1e4,,,['reentrancy'],[107],[1]
SBcurated,simple_suicide,,,SimpleSuicide,cc7147302972df23492457c7c65982b2,8159169e7b344836bddaf2457bb3d525,,,['access_control-106'],[106],[2]
SBcurated,smart_billions,main,0x5ace17f87c7391e5792a7683069a8025b83bbd85,SmartBillions,c43a21c0caaf556d1584f5c6e9cec81f,96c8b6f095ce63339826d1e68579ffbf,8daf5f32484be95ab38ada6207fcb363,9b32c63fd1a1e63c663cbbd53ef5c717,['bad_randomness'],[120],[6]
SBcurated,timed_crowdsale,,,TimedCrowdsale,32f3ebc6f4e87a2e694149ccd94f91fa,dc140c1e29b9c74fcdcb29b0817227e7,,,['time_manipulation'],[116],[8]
SBcurated,timelock,,,TimeLock,343adb01436932cadc1ce7ad664afddc,d66f5158c9b31ffc058f6bce0e298c35,,,['arithmetic'],[101],[3]
SBcurated,token,,,Token,d099798ce13d85be5a7c3ba32762a326,10367c15c5917d98bb9b1d70835122a3,,,['arithmetic'],[101],[3]
SBcurated,tokensalechallenge,ropsten,0xb801f35f99b437bcef8789db26d1695c26c7b14b,TokenSaleChallenge,66bdef17fd9bb9e1afc0a910763d9f2e,d251bdf00b3daa573c7227c0c736dcba,,,"['SWC-105', 'arithmetic']","[101, 105]","[2, 3]"
SBcurated,unchecked_return_value,,,ReturnValue,ab5d5f69a4016bc824d60623eca4d29e,33d29efc0536a282a29beb59ba5e4b7b,,,"['SWC-104', 'unchecked_low_level_calls']",[104],[4]
SBcurated,wallet_02_refund_nosub,,,Wallet,384ff64be93df3ce699995083aaa69c2,7dfe9c8f544e686941dc577a960685ce,,,"['SWC-105', 'access_control-105']",[105],[2]
SWCregistry,FunctionTypes,,,FunctionTypes,564597f346421e0ae96e92266374d8c5,f83c4b968e02d9c7b397fd5cd2a3836f,768c722433c46b3501597b197e538aa7,ff0eb72726a81b4a6a4a81a26ca9d763,['SWC-127'],[127],[10]
SolidiFI,Overflow-Underflow-27,,,DanPanCoin,3f71347b465b129d12a24b54ac5b465d,272997e30029446cb78352ce96d427b4,,,['Overflow-Underflow'],[101],[3]
SWCregistry,crypto_roulette_fixed,,,CryptoRoulette,2c5917d3d127ce49bde240085fe2ae97,d7bad78d4ea5dc9165f29d71cf241f9b,a2d31a0a2524483ec10c1749341dc103,775668ed32d3fd1e9ec5fac0261eac09,[],[],[]
SWCregistry,deposit_box,ropsten,0x55011de64cffc2c79007f6aa82ec1e6df7193bf5,DepositBox,fbe58e99d0b0810337ae5f4e4853c8d2,7f8176f0bf717145d1e55899cbb98777,c2f729a56136f45f9149662701a9aa0b,200b27dd612d0c35999158a18445b7ca,['SWC-135'],[135],[10]
SWCregistry,deposit_box_fixed,,,DepositBox,2fe5ca683c5d5ad2d40f3ead3f43d5eb,7a118e27c525094372bc58eb37b009cf,96698c984692e965abd73c8c0599202e,8b7d1771a6d9613a7446d6e1826be358,[],[],[]
SWCregistry,deprecated_simple,,,DeprecatedSimple,02e245938145d2e3e48d467248445a9a,33441617281c6bedb61031fdeed9f7fb,5023583fb91f9f183ba9af3e991752ef,c5f8c1e2cb460cda7ef4ea5af5fa99be,['SWC-111'],[111],[10]
SWCregistry,deprecated_simple_fixed,,,DeprecatedSimpleFixed,1493bd69dd6c68eaa0a679ca252d5f5a,e180b5fc217892e2406d4d2870150191,3f3e2bfb00ad65f86e9ec36d6cef614b,0b50ee59c5c6160da1a766e0c8823167,[],[],[]
SWCregistry,floating_pragma,,,PragmaNotLocked,89500250806ada2afe14e2acb5f3689a,8e06a17e1b5e8f456c25673a8e1db741,987e1ad8046651a6cd72eaf8c000d126,b865d16086a9dde8eff39a6972d906b3,['SWC-103'],[103],[10]
SWCregistry,floating_pragma_fixed,,,PragmaFixed,88a61fb32ad098aa6b0800fe284bfbae,baef8adacd7a2b7cc40543094c7930a6,987e1ad8046651a6cd72eaf8c000d126,b865d16086a9dde8eff39a6972d906b3,[],[],[]
SWCregistry,gas_model,,,GasModel,a65831957b88a057c495474b4a50ac19,bf5c563622d67fcf0f026edd57d40c9e,18940cb3e70abe250bdfe5a84c620db2,b3836547c56dec2033697289a76b64b6,['SWC-110'],[110],[10]
SWCregistry,gas_model_fixed,,,GasModelFixed,e40675ae52a5c7fed8fb129e532c5561,6af407eb82987a11d20fad5423a8e592,2a9f68886f6a8e2d861a5ad1cf86eaa6,644ad01656d8f909d487935b2266d3a1,[],[],[]
SWCregistry,guess_the_number,ropsten,0xa8fbf2c5508328507c25ff5e66eff773e2a04a78,GuessTheNumber,4823335157e2905ac5f25be88a49dd74,9dabb9f3b3288e273577810df65ccaf3,741655f533dabc0e5a357fa365c270b0,d4133e95a64de68aaf1dfbcdf28622df,['SWC-130'],[130],[10]
SWCregistry,guess_the_random_number_fixed,,,GuessTheRandomNumberChallenge,d11c7cdceb570a7aceed51c1b60e78ff,359893118124dbd38ebca6e78fc14bed,af9adf13690c1e57344beaa754e8f6cf,541387726c0ad6bf1da9db2e71d4e7ec,[],[],[]
SWCregistry,hardcoded_gas_limits,,,HardcodedNotGood,60085140a75be055b1a380bbea0aa6e4,a63da397898206afdb0e49d5a247f6ba,37ba9fd23c06df68919e48eb51b89f73,2ec00febe8586e6258c05dc9e451cae9,['SWC-134'],[134],[5]
SWCregistry,incorrect_constructor_name1,,,Missing,bd6e059f15ce84cf528c9f61ab7fc2c4,8cc8ac1db7d484e511f0ac6cf4d6f9e9,465d7a6b0c2305e5d6e5305d716b1cd0,aa48ecb64fa7a9b9d799959c28f64f46,['SWC-118'],[118],[2]
SWCregistry,incorrect_constructor_name1_fixed,,,Missing,e3fa5aa8eb4c92b368afc9fb7f79a342,13ee1e24dd274e0693228efcd3cd6a85,a03bd8d4f5ac5445ba00da874abf13ad,05edb9c7b4ebb28b4d6063ca4991ed53,[],[],[]
SWCregistry,incorrect_constructor_name2,,,Missing,8c192f05fb4a9973c70c1c46c5983c1b,1c9cdf1dd59839b23ac5c0e0f97d77d8,61b15f0d2dce5f14c44a059e6b4636f2,7d1642e4c363149761011c32025bef5e,['SWC-118'],[118],[2]
SWCregistry,integer_overflow_mapping_sym_1_fixed,,,IntegerOverflowMappingSym1,e7b6184777b29e1b128a9d20e2df462e,bf8581feebddec7c11ded487d635cc82,64f191883c47fdd85dc63a79b91b0147,189af786528b045917b38dcfec803ecc,[],[],[]
SWCregistry,integer_overflow_minimal_fixed,,,IntegerOverflowMinimal,f9db9dcb2d4150231a288858d164b0de,cc1e86bbed2e17b092e2319273e1cdee,30f1a26dbc7053e3f4b3c8ba67d63712,cd9c4f8f5b6715a969b60baf9d4afe8a,[],[],[]
SWCregistry,integer_overflow_mul_fixed,,,IntegerOverflowMul,d7d0302d58b33b4ac6d5f148b03b19d4,99f8a74d4ea3507babff3d44ec454e7b,a71045cc07354b42d1d02195567f98da,e8690c7e3dcfa15c0b5140447e0a4464,[],[],[]
SWCregistry,integer_overflow_multitx_multifunc_feasible_fixed,,,IntegerOverflowMultiTxMultiFuncFeasible,dc63a8a76bc9a56ab1617d500971495b,8c6a5c1533fb86647c7431268defdff9,9931926d730f3910727ed58487c54b1a,155da6b1b23f8d68705d246b606aa31a,[],[],[]
SWCregistry,integer_overflow_multitx_onefunc_feasible_fixed,,,IntegerOverflowMultiTxOneFuncFeasible,04a8004f4d161150f9a5bad912ea1df3,0438ef4d6b3c987d7ac225621502b1db,96e15304e97f7431494f4a31ca557067,d99716c81eff8ee67d3c6f8f2475eadc,[],[],[]
SolidiFI,Overflow-Underflow-2,,,CareerOnToken,b9791537081b1cd34088e89ab81f3409,4e2d5a69582c6436b593c6316b23ae8c,,,['Overflow-Underflow'],[101],[3]
SWCregistry,integer_overflow_multitx_onefunc_infeasible,,,IntegerOverflowMultiTxOneFuncInfeasible,4cba07901d5977d051b652e5cdb714ad,32d38892a68f5de1ecda17d16ee18cbf,faf387d35a26a16ebfca6fee82ddf010,c823637dc375bb95b518e82797485bd8,[],[],[]
SWCregistry,mapping_perfomance_2,,,MappingPerformance2sets,8c88cc187c64235f0cd2bed66c9e37b8,568d90e2721a875305b6ae6d95175423,c0265f2b5d3f45d5072a575407d94d1c,1f67e3fe725e4bca0369737d4c64255c,[],[],[]
SWCregistry,mapping_performance_1,,,MappingPerformance1set,0b4e8eb359864e1ebeab51328cd56bdc,630c8a88d0569a09f809d324a5673660,aca2b04111aa8f180ce17fc43807f497,51733748a462f58119870bbed304d6c9,[],[],[]
SWCregistry,modifier_reentrancy,,,ModifierEntrancy,8a051fd9de90b410e009445a486e1d10,b1e97a7b22062e89b898c4f1af55f150,faa08a4ab27ef34bc9f6a8bd204fa843,602105af26babdd5806812c663b07abb,['SWC-107'],[107],[1]
SWCregistry,modifier_reentrancy_fixed,,,ModifierEntrancy,63b9572e2566f7504aaeaf5a4aced12f,8da3ed1033faf15dd0a1ddff91add75a,1aac80c433b49f0065fb0cdefce60cf4,d2124d04bc19a9c608e1104ab350be14,[],[],[]
SWCregistry,multiowned_not_vulnerable,,,TestContract,14a8bbda468794fcd892b35ed3832087,ad22fb22a23b7815a1596993481da7ca,894252a4f5f4f316b856f687eb8f8755,768f844aaa230424938e96a5d2305856,[],[],[]
SWCregistry,mycontract,,,MyContract,d0361e2d039faf519251d3f574ad9d36,5c0b60f42a26121838f2002acf14aca6,d0259abbe3b4e7279b15f15f798c43ca,5bc6f7ff8db88d67441168ca54f8b810,['SWC-115'],[115],[2]
SWCregistry,mycontract_fixed,,,MyContract,da4936b50dd40467242d2255c6d7d7e0,8638b974f58a9275c0a4d57b6cb15369,edd247b6a7397d30b6a4d56f1850b7bc,709243473a6671197f4cb0b58b76d136,[],[],[]
SWCregistry,no_pragma,,,PragmaNotLocked,8e06a17e1b5e8f456c25673a8e1db741,8e06a17e1b5e8f456c25673a8e1db741,987e1ad8046651a6cd72eaf8c000d126,b865d16086a9dde8eff39a6972d906b3,['SWC-103'],[103],[10]
SWCregistry,odd_even,ropsten,0xe9fcd2ded4a1c35cc84b4504e1d7df609a00ee43,OddEven,7a1e4935a13930251a2fbcab0f239a73,909df08e861aabce1a64b9853cfc2cd8,52d7d3ac4ee28ddb8ef151a400dbd003,f20e994975e1d6e6968c040f9206c444,['SWC-136'],[136],[10]
SWCregistry,odd_even_fixed,,,OddEven,12cb73a15ca26bf59c4183bd067c5906,665b6895fc6b16e569cc58d0677018fa,5b72bfb46a15d42497625c452df04e18,7f43a9409aefd1e1d1ae8e6069d5d446,[],[],[]
SWCregistry,old_blockhash_fixed,,,PredictTheBlockHashChallenge,6ed8f2b13987e5c5945bfe64ae9e2d48,0bcb710930b81e09e51d42f5545683d6,626237e1c99cec9667555e3e2b9561ae,26ab603508b760277dfff2d3ce1fb572,[],[],[]
SWCregistry,out-of-bounds-exception,,,OutOfBoundsException,d62d77ef05286d5f6a0568f5d4eca99c,334513d586cd56e0d253a5afd472a1a0,0b1cd30b4eaf5ea10ff89e867f93f3ec,d12838e6566322454cd60a23a3057912,['SWC-110'],[110],[10]
SWCregistry,overflow_simple_add,,,Overflow_Add,271e07634bf0623fa2d82b14f0980b34,9b99695f86a38d9de0ca08c13e909ce7,6bda2f01ff90c560f88f244280000516,ca1832a8b5465a60a437d007dd207681,['SWC-101'],[101],[3]
SWCregistry,overflow_simple_add_fixed,,,Overflow_Add,44f3138f3f458a9813e353ccb41514fb,0720aed40c8a038d064f262141e2db12,0b653f61be56d0e7d90dea239a8dfcee,f57b959e75d0798c6bcf912038c73378,[],[],[]
SWCregistry,proxy_fixed,,,Proxy,a5ce46fef71be48d6f3e57d929866ddb,2a248c7db09d1d2404cf53135557d039,1cc7a77b3b716b645239ea9889338d16,9688e600fd937076dfd401d6ffc61f19,[],[],[]
SWCregistry,proxy_pattern_false_positive,,,proxy,2a7fe1e6e21d90a99d66af3d8623f47c,757547b019f0ac247ebacebbf8fa5bb9,b99e593c2bcaa0d3b1308d0908272c76,378ecdfd8b15eee495f8c829c41da5b3,[],[],[]
SWCregistry,return_memory,,,ReturnMemory,7191817215d4e909289b050002f335f8,a0ce35cb7a90c7d82513faab3e74ef82,d82f47816fb4d1efb8770eaafe37bf4e,0138fc7450937cd89a8b566f69cad519,['SWC-110'],[110],[10]
SWCregistry,rubixi,,,Rubixi,93fb5618bdca68a55cbd447bb48a77c0,6d462a82d1660812d909ab4689120eb6,8ac8311e1bc06fc653da03693535a795,48dbd5cad54a96fe29398756799b4d8b,['SWC-105'],[105],[2]
SWCregistry,runtime_create_user_input,,,RuntimeCreateUserInput,0ad31049154df70d7a12c76e3147f1b3,301f640d46dc1efb12a957ed8cbc6b08,9be0ff796777a45f5a7e8a08c1f55aa3,7ec99497f82bca0f1e3402727753ff6a,['SWC-110'],[110],[10]
SWCregistry,runtime_user_input_call,,,RuntimeUserInputCall,598fbce8da121878121b1235aff55132,3450d4262fa8a73f76004f35e48402c2,f7564bddcfcb66649386c2a21bcb3b45,c0596848096c716d04fd785e074c0913,['SWC-110'],[110],[10]
SWCregistry,semver_floating_pragma,,,SemVerFloatingPragma,898d46afd4261d9ce51c677a992a5f16,b74dd019ed132c4b7bd5f5f444e7d798,b45c3349ef58e42ae5b2b4c10720a6b9,bfd02c4550117855a06871491e6974b8,['SWC-103'],[103],[10]
SWCregistry,semver_floating_pragma_fixed,,,SemVerFloatingPragmaFixed,98c9de736cb6c209fa525f937d793e89,13ebda9ec10ba7bf513c0f2752cd7da0,b45c3349ef58e42ae5b2b4c10720a6b9,bfd02c4550117855a06871491e6974b8,[],[],[]
SWCregistry,sha_of_sha_2_mappings,,,ShaOfSha2Mappings,f0ba7adebdfc68141533450405bcf53a,6457b6f16e0a905e020a9edabb7158b9,6b80ed37d078c2929842b6b449efa28e,25499f45a32c65d1bd3e4fb767fcc1d6,[],[],[]
SWCregistry,sha_of_sha_collision,,,ShaOfShaCollission,c0b99b305687e290276e75ec2c183ba7,1b4b747c94cdad4d5cbd02ba6a4a4449,2f0024b626cd3a0a704d1e73d5555fda,105b513ef21e169faa5532b5642fe365,['SWC-110'],[110],[10]
SolidiFI,Overflow-Underflow-28,,,HYDROGEN,33d8fe36cf63471b20849e45701b3813,36356c7b921b847b38d91a16c1a1be8e,,,['Overflow-Underflow'],[101],[3]
SWCregistry,sha_of_sha_concrete,,,ShaOfShaConcrete,57fa598a26ec96a5ddee6dd9b27ab16b,fb1070ea1b5ead065bf0320915211018,efec6c56f05ac82f6a95b99665daa202,abc0db350cf5cdffb2eadac19498ce0c,[],[],[]
SWCregistry,simple_dao,,,SimpleDAO,ce2c268994894ce68931a375392d738e,c43f02ddc91d01e6adfb23180ff2ed9c,c3759d8e3ad82c1822525113e0fb78c4,5c199a9faad287f84ba63c0342ddca02,['SWC-107'],[107],[1]
SWCregistry,simple_suicide,ropsten,0x816d5091bfc7fb29945ab9d2386d867bb5d6b002,SimpleSuicide,97fd68edc015e73703df3268aa848b9b,8159169e7b344836bddaf2457bb3d525,02e133ae3b5cd257c80975f564f95415,8d7c3ac52077d4007c57b6fc707724ab,['SWC-106'],[106],[2]
SWCregistry,simpledschief,,,SimpleDSChief,2bd1d9e5bd1aa73a0d4af15e2208802a,2bd1d9e5bd1aa73a0d4af15e2208802a,3344ba00f713ae80081778a07b38d6dc,417fef01b8ab13a87660ed31932567d1,['SWC-110'],[110],[10]
SWCregistry,storage,sepolia,0x0e9bc39206663730e73b10fc3dcddaec966fe72e,TestStorage,d9ef98121a943b6802290b8e7223e167,c8512dd6b1f9c051748a5083a7f2f8f8,c28aeccda9c0b2ab01658a9d8e09ff0d,4924d8b689419a39a91535051837db4d,['SWC-108'],[108],[2]
SWCregistry,suicide_multitx_feasible,,,SuicideMultiTxFeasible,cb59ebab657c4c0bb3ca88091af5f4cf,fbe9a9775c87e236b7864960e492c36d,1b9733f8c7c8325a2f34ab672b71fa44,ff84cd09166771b9e52d4ac1563c309c,['SWC-106'],[106],[2]
SWCregistry,suicide_multitx_infeasible,,,SuicideMultiTxFeasible,a86821581607c591e403934fbf8ec340,9d1ef710b54baf8599c5425de85728ed,133dba7d722a3bfa2bd7dbb385e05612,560b9dc0740265f85bac57b6291c1229,[],[],[]
SWCregistry,time_lock,,,TimeLock,7b48f8872cd4c0341402cd36505e1f73,87d4c29530d6f813607d9f4f7b9abe18,e348f7b96d71e7f9a9ddcfada049080b,68517405be37a302279848b7ff03342e,['SWC-116'],[116],[8]
SWCregistry,timed_crowdsale,,,TimedCrowdsale,afb5fb77476d43ecb7e40ccd46651b63,d1fa88222f08bf82c6d129a156fbd3de,cf828afaa8439ff23c4722c17cf26ce7,942ecd1e7549efafcf042bb24bc858ac,['SWC-116'],[116],[8]
SWCregistry,token-with-backdoor,,,Token,2863d65e378a66fddd0f96c51964ee62,2671833fc1cf9ccc4b8262fc8e8cf6c0,93c98c8d05091a5880b8db45cb6cc11a,3ba5ddecbf919536a5c691cf622a6e13,['SWC-110'],[110],[10]
SWCregistry,transaction_malleablity,,,transaction_malleablity,ee62aff0ba56edb61d2de35d5fce9bc7,ed5c81c6dcc3fdc42f0354c92aee8f5e,232e04120a1e3d03f1c3881dbf89c19c,981d7eccff96afdaf140e231315239f8,['SWC-117'],[117],[2]
SWCregistry,transaction_malleablity_fixed,,,transaction_malleablity,daa44151e4c30ee3dbcbb4ceec8fc493,1d84c6210850c8bf6aee21b37fe9f4f3,df84d59184a0cc0f057922c1a60a30b1,42b3d1661cab76afc4c7f5a23ab30660,[],[],[]
SWCregistry,two_mapppings,,,TwoMappings,8d85389e6c5475f771bc0c79f44e9e28,6673604c4f31a5e2ebc2334fff90bdfc,84eeb5943b353178b89baa0092a39c26,b99bebe5ef976e214ad60cd929094f09,[],[],[]
SWCregistry,typo_one_command,,,TypoOneCommand,1502cf8839cd5b3d4f28f2899c18ce7e,febed7cbc433329c5910d76246063f4c,7dca426b820f759ee6d254aefb4b1750,4d5e5bfeae269d2e8e9b2a796365b71b,['SWC-129'],[129],[10]
SWCregistry,typo_safe_math,,,TypoSafeMath,e0c5006d4f72715912d81c669c09454d,2acb777d6dda9033bc919e5ba67aa337,941e6fc155b5898102b18a96ad3921d2,23478d227ab6ba42a9c532c3b9efa41f,['SWC-129'],[129],[10]
SWCregistry,typo_simple,,,TypoSimple,8ce3aaba19b77fdaee75008bde0d397b,9942939d6cb7f5f0ef89a5e6f5a6883e,cc6fa5f94043ed909cb3ff0eb71b5fbb,ea6a54f9f71ca726163d8268afd30843,['SWC-129'],[129],[10]
SWCregistry,unused_state_variables,,,DerivedA,c737b2fa419ab726965c63d4b2176a61,022c8144a03660dc0e605ab79b44b851,b36a6c4c48220bd6f9be0c62f5cbeb83,ef6d90491ada996e593c74566f3729be,['SWC-131'],[131],[10]
SolidiFI,Overflow-Underflow-29,,,RaffleTokenExchange,4d326e34683da42bfc493fcca631cb1d,e74a05acecd31e42cf1bdf49b1c95eee,,,['Overflow-Underflow'],[101],[3]
SWCregistry,unused_state_variables_fixed,,,DerivedA,71c246a43820bdd1d9aac58bf5ecbf18,9af202aecd8449dbc33a261eb4067c4a,5f6ff0b9366a18539614e369a5ce4bc7,bf0a1b84f9e08b371334f49c6d99a54d,[],[],[]
SWCregistry,unused_variables,,,UnusedVariables,a1fa31b397c571bda0f123dbc505d448,978a39ec0a0aa95db4fd6a44bdeb3142,e317f62e3ad9f3da2ce28fe713487198,6d07db280514eefeefcf292531b8dd6c,['SWC-131'],[131],[10]
SWCregistry,unused_variables_fixed,,,UnusedVariables,66f5298b045c4cfd1e8dd931fa8b2d62,72d3e6e03254488f3d2aa258dcbfd646,72def07f953306a84bfbb5c126ebb6bd,b7539edeb88ccfff843548649f3e184d,[],[],[]
SWCregistry,version_0_4_13,,,OutdatedCompilerVersion,5a96faffdf6ff5556fc7f9ca93f81562,fff9d99f02d2d2731be22ed4adbcfbee,4975cb90d03a58155d862552f8588310,93d5a9e6b08be01216b24d0076a3fb8e,['SWC-102'],[102],[10]
SWCregistry,visibility_not_set,,,HashForEther,c82625e3252bc8642cc2310358bc6050,4854d7b58e09f35f8320a4591b21f0d9,f891714316d00b2e33530947fe0be958,9d81a394c2c1db99ae24a9fefebe315e,['SWC-100'],[100],[2]
SWCregistry,visibility_not_set_fixed,,,HashForEther,500596c90cce1c2c93e748b9d8b89a9d,1dd4a787b56ede1df6a3fe87f2be2a72,65296edee414d48becc8f26e44a38c7f,154c77c26780d0980ae0d09865e9fd19,[],[],[]
SWCregistry,wallet,,,Wallet,51c780cb21ecdba64311ebe32a8f8d4d,32b063389faf6764c422b449d0abb7ef,f14e6eeb48f8747bab1a00eeb5648a02,22923fedd516126a1d66e593c0976bc6,['SWC-135'],[135],[10]
SWCregistry,wallet_01_ok,,,Wallet,b07df4e56bcf5e7a3dcb71b76d4eb0c1,a69c513937ab54571d8544e327516d4b,ad8427c086233b940b827483d2fba536,b7ea85dc6d8855d3d3387009702364ee,[],[],[]
SWCregistry,wallet_fixed,,,Wallet,ef1894be65ba2fe7b32d5a9010206534,76c7261b2ab292deed6827f296d54e9e,ae9d25d50acf9f75e5d7b0c7234d29ae,b11df58411635baffe3e06d7a9dd84db,[],[],[]
SolidiFI,Overflow-Underflow-1,,,HotDollarsToken,784bb31914dbcfe60b6579b0d148d020,71d54e4c9127a52a3b0e6890efb85fb4,,,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-10,,,DocumentSigner,758626dd5c9edcb24b8d02bdcd696c35,c3f72e5a61ca4439efe5659f93458b94,,,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-11,,,ForTheBlockchain,8ebba8c77bace0a28a583bd0e3e358aa,34bb32bd1b2588cfa1554abca56b29fa,,,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-12,,,Grand,b7b48660c4fcc5a1fa65b71ef39203ad,0afea5baa6902ed8269dcc64f08e44a0,,,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-13,,,BitCash,7adb7c42dabaf12602a755e45f2722da,0024d2d1494bc7e5e21169341a160a53,,,['Overflow-Underflow'],[101],[3]
SolidiFI,Overflow-Underflow-14,,,SaveWon,df5b65dee07e55ec60d755a8f5ff9f1f,08a09839a8e0bef2ca32eab846665b82,,,['Overflow-Underflow'],[101],[3]
eThor,0x007d42b9192b8c087b0d3e6ef73aae48e74b41c1,main,0x007d42b9192b8c087b0d3e6ef73aae48e74b41c1,EthVentures4,840803c55ad7b1e34edef816669f128d,840803c55ad7b1e34edef816669f128d,14f4633ba100daf29786cb91a66897d0,1331c66c4822fdf3f5fe2d0a897d5c2d,[],[],[]
eThor,0x015a06a433353f8db634df4eddf0c109882a15ab,main,0x015a06a433353f8db634df4eddf0c109882a15ab,PixelMap,014a0178b1fb411bcff909ff91c1f21f,bd105dd7df104250af52e241e38fd983,11ac7fa4650e5bb3cde349fb80ba81fa,7dfed44b8c4ecacec0375623554d9afd,[],[],[]
eThor,0x019d7e5ae8d2ba9a292244311dc7355058ab1b08,main,0x019d7e5ae8d2ba9a292244311dc7355058ab1b08,ProofOfIdleness,c4986f55313f44d321bd88a08e4aabc1,34845e5100db91bf09ced7648b7153ad,aabf9a17af72e174a3a3ef52dd4259c0,550458a7cea1da313c869923ed4bb411,[],[],[]
eThor,0x01afc37f4f85babc47c0e2d0eababc7fb49793c8,main,0x01afc37f4f85babc47c0e2d0eababc7fb49793c8,TokenWrapper,563c9ddc8d9beb59577ab317bb2d8c8f,19739d6c2893d51467d47b3f13903c6a,cd1d716589ca7dc675ebdca19a2daf83,969b3515b84bf7d7f9a30f708b4669d9,['reentrancy'],[107],[1]
eThor,0x02268047f5c77a6a533619773474d1a6e510443f,main,0x02268047f5c77a6a533619773474d1a6e510443f,Creator,4c920c9cefd9145883d34f280b7eefb1,4c920c9cefd9145883d34f280b7eefb1,722fd7dfdc8480c157fa49c28ae1dd3d,88f1aa9f73d348dd694ee0ddbc2c9d48,['reentrancy'],[107],[1]
eThor,0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc,main,0x022de2e28a61f9d197f8966dd0fc8f7ddf70f2dc,Presale,b59abac003c7fbf806d57f7172e2424d,f20a166700556e80887fe51dbea13f23,5dfcbfe613635c84115fc8034590176d,f48ab32c63185b1a4df2499c1ba1825e,[],[],[]
eThor,0x022f41a91cb30d6a20ffcfde3f84be6c1fa70d60,main,0x022f41a91cb30d6a20ffcfde3f84be6c1fa70d60,UportRegistry,caecfb8268e5383b828204ac63b5ea96,caecfb8268e5383b828204ac63b5ea96,63e9f43995e33261cc609762a5ce030e,1235b5d163034a580dd3e8724f6e7191,[],[],[]
